school_id,month,leads,impressions,clicks,spend,applications,enrollments,campaign_id
SCH077,2024-07-01 00:00:00,4,244,12,132.06,1,0,CMP0298
SCH077,2024-08-01 00:00:00,11,759,77,1170.17,4,2,CMP0299
SCH077,2024-09-01 00:00:00,2,82,14,388.17,0,0,CMP0300
SCH077,2024-10-01 00:00:00,3,195,6,148.54,0,0,CMP0001
SCH077,2024-11-01 00:00:00,7,231,42,1208.17,1,0,CMP0002
SCH077,2024-12-01 00:00:00,8,304,16,629.73,1,0,CMP0003
SCH077,2025-01-01 00:00:00,4,104,12,460.83,1,0,CMP0004
SCH077,2025-02-01 00:00:00,6,444,30,581.58,0,0,CMP0005
SCH077,2025-03-01 00:00:00,5,110,35,1374.43,1,0,CMP0006
SCH077,2025-04-01 00:00:00,1,69,4,165.59,0,0,CMP0007
SCH077,2025-05-01 00:00:00,3,153,15,175.92,0,0,CMP0008
SCH077,2025-06-01 00:00:00,11,418,22,853.91,2,0,CMP0009
SCH077,2025-07-01 00:00:00,8,424,56,1667.27,2,0,CMP0010
SCH077,2025-08-01 00:00:00,3,120,15,196.38,1,0,CMP0011
SCH077,2025-09-01 00:00:00,5,225,30,1133.67,1,0,CMP0012
SCH077,2025-10-01 00:00:00,6,426,36,805.44,2,0,CMP0013
SCH077,2025-11-01 00:00:00,4,192,8,332.97,0,0,CMP0014
SCH077,2025-12-01 00:00:00,2,146,6,48.8,0,0,CMP0015
SCH077,2026-01-01 00:00:00,3,177,21,251.26,0,0,CMP0016
SCH077,2026-02-01 00:00:00,6,426,12,152.74,2,0,CMP0017
SCH077,2026-03-01 00:00:00,6,174,30,1310.3,1,0,CMP0018
SCH077,2026-04-01 00:00:00,4,152,24,611.34,1,0,CMP0019
SCH077,2026-05-01 00:00:00,9,504,54,985.48,3,0,CMP0020
SCH077,2026-06-01 00:00:00,6,426,42,365.75,2,0,CMP0021
SCH077,2026-07-01 00:00:00,4,112,12,246.29,0,0,CMP0022
SCH078,2021-01-01 00:00:00,8,456,16,321.79,1,0,CMP0023
SCH078,2021-02-01 00:00:00,5,175,30,1153.82,2,0,CMP0024
SCH078,2021-03-01 00:00:00,4,84,8,265.68,1,0,CMP0025
SCH078,2021-04-01 00:00:00,5,105,30,807.68,1,0,CMP0026
SCH078,2021-05-01 00:00:00,4,248,28,1223.35,0,0,CMP0027
SCH078,2021-06-01 00:00:00,4,284,28,458.38,1,0,CMP0028
SCH078,2021-07-01 00:00:00,5,355,35,386.55,0,0,CMP0029
SCH078,2021-08-01 00:00:00,7,308,35,1210.36,2,0,CMP0030
SCH078,2021-09-01 00:00:00,8,504,16,328.48,3,1,CMP0031
SCH078,2021-10-01 00:00:00,6,192,18,581.03,1,0,CMP0032
SCH078,2021-11-01 00:00:00,3,99,12,394.08,0,0,CMP0033
SCH078,2021-12-01 00:00:00,5,365,10,335.9,1,0,CMP0034
SCH078,2022-01-01 00:00:00,6,420,24,408.32,1,0,CMP0035
SCH078,2022-02-01 00:00:00,4,192,24,563.86,0,0,CMP0036
SCH078,2022-03-01 00:00:00,6,390,42,935.73,0,0,CMP0037
SCH078,2022-04-01 00:00:00,5,290,10,387.48,1,0,CMP0038
SCH078,2022-05-01 00:00:00,4,196,24,895.08,1,0,CMP0039
SCH078,2022-06-01 00:00:00,3,111,15,242.47,0,0,CMP0040
SCH078,2022-07-01 00:00:00,12,252,48,1925,2,1,CMP0041
SCH078,2022-08-01 00:00:00,6,174,12,480.76,1,0,CMP0042
SCH078,2022-09-01 00:00:00,8,176,32,985.37,3,0,CMP0043
SCH078,2022-10-01 00:00:00,6,432,30,1275.07,1,0,CMP0044
SCH078,2022-11-01 00:00:00,7,511,35,1553.16,2,1,CMP0045
SCH078,2022-12-01 00:00:00,3,210,12,442.49,1,0,CMP0046
SCH078,2023-01-01 00:00:00,2,66,14,241.3,0,0,CMP0047
SCH078,2023-02-01 00:00:00,3,222,21,440.66,0,0,CMP0048
SCH078,2023-03-01 00:00:00,7,497,28,801,1,0,CMP0049
SCH078,2023-04-01 00:00:00,6,378,12,512.45,1,0,CMP0050
SCH078,2023-05-01 00:00:00,6,138,18,152.12,1,0,CMP0051
SCH078,2023-06-01 00:00:00,6,216,12,355.03,1,0,CMP0052
SCH078,2023-07-01 00:00:00,3,111,15,381.28,0,0,CMP0053
SCH078,2023-08-01 00:00:00,2,68,6,144.42,0,0,CMP0054
SCH078,2023-09-01 00:00:00,5,145,15,465.42,1,0,CMP0055
SCH078,2023-10-01 00:00:00,3,114,21,670.51,0,0,CMP0056
SCH078,2023-11-01 00:00:00,4,256,16,429.83,0,0,CMP0057
SCH078,2023-12-01 00:00:00,2,96,14,360.09,0,0,CMP0058
SCH078,2024-01-01 00:00:00,2,142,14,127.27,0,0,CMP0059
SCH078,2024-02-01 00:00:00,5,135,10,336.04,1,0,CMP0060
SCH078,2024-03-01 00:00:00,7,203,21,875.93,2,0,CMP0061
SCH078,2024-04-01 00:00:00,5,175,35,1225.92,1,0,CMP0062
SCH078,2024-05-01 00:00:00,2,156,10,303.75,0,0,CMP0063
SCH078,2024-06-01 00:00:00,3,198,21,688.42,0,0,CMP0064
SCH078,2024-07-01 00:00:00,4,156,24,673.58,0,0,CMP0065
SCH078,2024-08-01 00:00:00,8,264,16,606.01,2,0,CMP0066
SCH078,2024-09-01 00:00:00,2,86,10,326.77,0,0,CMP0067
SCH078,2024-10-01 00:00:00,7,546,42,858.39,2,0,CMP0068
SCH078,2024-11-01 00:00:00,4,268,16,543.34,1,0,CMP0069
SCH078,2024-12-01 00:00:00,6,264,18,728.9,1,0,CMP0070
SCH078,2025-01-01 00:00:00,5,125,20,740.63,1,0,CMP0071
SCH078,2025-02-01 00:00:00,5,130,10,422,0,0,CMP0072
SCH078,2025-03-01 00:00:00,5,140,30,937.75,0,0,CMP0073
SCH078,2025-04-01 00:00:00,2,72,4,118.59,0,0,CMP0074
SCH078,2025-05-01 00:00:00,5,310,10,380.7,1,0,CMP0075
SCH078,2025-06-01 00:00:00,3,228,12,328.41,0,0,CMP0076
SCH078,2025-07-01 00:00:00,4,84,12,402.57,1,0,CMP0077
SCH078,2025-08-01 00:00:00,6,216,12,206.96,1,0,CMP0078
SCH078,2025-09-01 00:00:00,4,168,24,917.7,1,0,CMP0079
SCH078,2025-10-01 00:00:00,6,150,24,691.02,1,0,CMP0080
SCH078,2025-11-01 00:00:00,1,63,3,80.86,0,0,CMP0081
SCH078,2025-12-01 00:00:00,5,120,35,1149.59,1,0,CMP0082
SCH078,2026-01-01 00:00:00,4,128,12,240.69,1,0,CMP0083
SCH078,2026-02-01 00:00:00,7,497,21,561.67,2,0,CMP0084
SCH078,2026-03-01 00:00:00,9,612,18,222.36,1,0,CMP0085
SCH078,2026-04-01 00:00:00,5,295,10,114.63,1,0,CMP0086
SCH078,2026-05-01 00:00:00,5,120,30,841.84,0,0,CMP0087
SCH078,2026-06-01 00:00:00,5,205,20,453.41,0,0,CMP0088
SCH078,2026-07-01 00:00:00,5,100,35,1522.35,1,0,CMP0089
SCH079,2021-01-01 00:00:00,3,219,15,466.96,0,0,CMP0090
SCH079,2021-02-01 00:00:00,2,88,8,339.59,0,0,CMP0091
SCH079,2021-03-01 00:00:00,3,129,6,105.59,1,0,CMP0092
SCH079,2021-04-01 00:00:00,4,224,28,631.58,1,0,CMP0093
SCH079,2021-05-01 00:00:00,5,230,35,393.72,1,0,CMP0094
SCH079,2021-06-01 00:00:00,10,360,30,370.05,2,0,CMP0095
SCH079,2021-07-01 00:00:00,7,490,42,941.34,2,0,CMP0096
SCH079,2021-08-01 00:00:00,4,256,12,144.98,0,0,CMP0097
SCH079,2021-09-01 00:00:00,1,39,3,45.84,0,0,CMP0098
SCH079,2021-10-01 00:00:00,7,203,14,549.45,2,0,CMP0099
SCH079,2021-11-01 00:00:00,6,396,12,361.14,2,0,CMP0100
SCH079,2021-12-01 00:00:00,3,174,15,219.76,0,0,CMP0101
SCH079,2022-01-01 00:00:00,9,351,27,322.53,2,0,CMP0102
SCH079,2022-02-01 00:00:00,3,96,12,286.41,1,0,CMP0103
SCH079,2022-03-01 00:00:00,4,264,8,117.35,1,0,CMP0104
SCH079,2022-04-01 00:00:00,3,87,12,347.54,0,0,CMP0105
SCH079,2022-05-01 00:00:00,4,124,24,1038.77,1,0,CMP0106
SCH079,2022-06-01 00:00:00,5,205,20,165.74,1,0,CMP0107
SCH079,2022-07-01 00:00:00,6,150,36,778.07,2,0,CMP0108
SCH079,2022-08-01 00:00:00,3,81,9,248.27,1,0,CMP0109
SCH079,2022-09-01 00:00:00,6,378,42,1566.51,2,0,CMP0110
SCH079,2022-10-01 00:00:00,2,128,8,114.21,0,0,CMP0111
SCH079,2022-11-01 00:00:00,5,130,15,565.46,0,0,CMP0112
SCH079,2022-12-01 00:00:00,4,104,8,195.05,0,0,CMP0113
SCH079,2023-01-01 00:00:00,6,282,30,606.25,1,0,CMP0114
SCH079,2023-02-01 00:00:00,2,90,4,98.3,0,0,CMP0115
SCH079,2023-03-01 00:00:00,4,224,20,596.64,1,0,CMP0116
SCH079,2023-05-01 00:00:00,6,174,18,735.31,1,0,CMP0117
SCH079,2023-06-01 00:00:00,4,80,12,142.7,1,0,CMP0118
SCH079,2023-07-01 00:00:00,6,144,18,410.23,1,0,CMP0119
SCH079,2023-08-01 00:00:00,3,144,21,626.24,0,0,CMP0120
SCH079,2023-09-01 00:00:00,3,201,18,185.08,1,0,CMP0121
SCH079,2023-10-01 00:00:00,4,168,12,514.05,0,0,CMP0122
SCH079,2023-11-01 00:00:00,10,600,20,223.9,1,0,CMP0123
SCH079,2023-12-01 00:00:00,3,111,21,612.95,0,0,CMP0124
SCH079,2024-01-01 00:00:00,3,144,12,507.41,0,0,CMP0125
SCH079,2024-02-01 00:00:00,4,300,24,755.44,1,0,CMP0126
SCH079,2024-03-01 00:00:00,7,175,35,934.42,2,0,CMP0127
SCH079,2024-04-01 00:00:00,5,225,15,639.01,1,0,CMP0128
SCH079,2024-05-01 00:00:00,3,234,9,132.73,1,0,CMP0129
SCH079,2024-06-01 00:00:00,6,246,18,316.05,2,0,CMP0130
SCH079,2024-07-01 00:00:00,4,280,16,365.33,0,0,CMP0131
SCH079,2024-08-01 00:00:00,2,150,6,132.78,0,0,CMP0132
SCH079,2024-09-01 00:00:00,5,385,10,247.35,1,0,CMP0133
SCH079,2024-10-01 00:00:00,9,585,63,2731.59,3,1,CMP0134
SCH079,2024-11-01 00:00:00,1,38,6,65.18,0,0,CMP0135
SCH079,2024-12-01 00:00:00,6,474,30,311.37,1,0,CMP0136
SCH079,2025-01-01 00:00:00,1,62,3,31.93,0,0,CMP0137
SCH079,2025-02-01 00:00:00,4,300,20,434.55,1,0,CMP0138
SCH079,2025-03-01 00:00:00,4,112,16,449.68,1,0,CMP0139
SCH079,2025-04-01 00:00:00,2,92,12,529.05,0,0,CMP0140
SCH079,2025-05-01 00:00:00,5,255,30,1153.1,1,0,CMP0141
SCH079,2025-06-01 00:00:00,4,316,12,225.53,0,0,CMP0142
SCH079,2025-07-01 00:00:00,5,335,30,684.81,1,0,CMP0143
SCH079,2025-08-01 00:00:00,6,228,42,966.71,1,0,CMP0144
SCH079,2025-09-01 00:00:00,1,60,7,277.45,0,0,CMP0145
SCH079,2025-10-01 00:00:00,7,203,21,435.74,2,0,CMP0146
SCH079,2025-11-01 00:00:00,3,114,21,419.62,0,0,CMP0147
SCH079,2025-12-01 00:00:00,6,324,24,456.55,1,0,CMP0148
SCH079,2026-01-01 00:00:00,2,106,14,527.02,0,0,CMP0149
SCH079,2026-02-01 00:00:00,6,258,18,234.48,2,0,CMP0150
SCH079,2026-03-01 00:00:00,6,174,30,1215.84,1,0,CMP0151
SCH079,2026-04-01 00:00:00,3,210,6,143.16,1,0,CMP0152
SCH079,2026-05-01 00:00:00,2,54,12,356.5,0,0,CMP0153
SCH079,2026-06-01 00:00:00,5,295,10,299.92,1,0,CMP0154
SCH079,2026-07-01 00:00:00,5,100,15,148.38,1,0,CMP0155
SCH080,2021-01-01 00:00:00,4,136,24,299.89,1,0,CMP0156
SCH080,2021-02-01 00:00:00,4,212,16,695.19,0,0,CMP0157
SCH080,2021-03-01 00:00:00,4,280,8,297.64,0,0,CMP0158
SCH080,2021-04-01 00:00:00,2,112,14,495.57,0,0,CMP0159
SCH080,2021-05-01 00:00:00,2,118,12,242.44,0,0,CMP0160
SCH080,2021-06-01 00:00:00,4,204,20,548.93,1,0,CMP0161
SCH080,2021-07-01 00:00:00,5,250,20,328.52,0,0,CMP0162
SCH080,2021-08-01 00:00:00,4,104,16,624.47,0,0,CMP0163
SCH080,2021-09-01 00:00:00,2,122,4,175.13,0,0,CMP0164
SCH080,2021-10-01 00:00:00,6,438,12,253.96,2,1,CMP0165
SCH080,2021-11-01 00:00:00,8,184,48,939.02,1,0,CMP0166
SCH080,2021-12-01 00:00:00,3,81,21,686.79,0,0,CMP0167
SCH080,2022-01-01 00:00:00,5,105,35,1052.74,1,0,CMP0168
SCH080,2022-02-01 00:00:00,7,483,42,849.86,1,0,CMP0169
SCH080,2022-03-01 00:00:00,10,540,60,1123.89,3,0,CMP0170
SCH080,2022-04-01 00:00:00,4,296,20,707.45,1,0,CMP0171
SCH080,2022-05-01 00:00:00,5,305,25,643.36,2,0,CMP0172
SCH080,2022-06-01 00:00:00,3,183,18,283.08,1,0,CMP0173
SCH080,2022-07-01 00:00:00,2,156,8,251.37,0,0,CMP0174
SCH080,2022-08-01 00:00:00,5,180,15,163.35,1,0,CMP0175
SCH080,2022-09-01 00:00:00,3,123,6,218.83,0,0,CMP0176
SCH080,2022-10-01 00:00:00,5,145,10,412.22,1,0,CMP0177
SCH080,2022-11-01 00:00:00,7,147,35,415.06,1,0,CMP0178
SCH080,2022-12-01 00:00:00,6,462,12,128.18,2,1,CMP0179
SCH080,2023-01-01 00:00:00,1,38,3,77.15,0,0,CMP0180
SCH080,2023-02-01 00:00:00,4,304,12,250.76,1,0,CMP0181
SCH080,2023-03-01 00:00:00,8,264,48,1406.12,1,0,CMP0182
SCH080,2023-04-01 00:00:00,6,204,12,264.94,1,0,CMP0183
SCH080,2023-05-01 00:00:00,6,264,42,1745.25,2,0,CMP0184
SCH080,2023-06-01 00:00:00,6,462,30,358.38,1,0,CMP0185
SCH080,2023-07-01 00:00:00,5,235,35,1031.81,2,0,CMP0186
SCH080,2023-08-01 00:00:00,5,300,25,343.55,0,0,CMP0187
SCH080,2023-09-01 00:00:00,5,195,25,431.53,1,0,CMP0188
SCH080,2023-10-01 00:00:00,5,245,15,471.01,2,0,CMP0189
SCH080,2023-11-01 00:00:00,5,300,10,261.09,0,0,CMP0190
SCH080,2023-12-01 00:00:00,7,266,35,1166.29,2,0,CMP0191
SCH080,2024-01-01 00:00:00,7,336,14,250.56,1,0,CMP0192
SCH080,2024-02-01 00:00:00,2,130,14,398.84,0,0,CMP0193
SCH080,2024-03-01 00:00:00,5,205,25,838.46,2,0,CMP0194
SCH080,2024-04-01 00:00:00,4,144,16,717.98,1,0,CMP0195
SCH080,2024-05-01 00:00:00,7,385,21,405.08,1,0,CMP0196
SCH080,2024-06-01 00:00:00,9,522,27,634.08,1,0,CMP0197
SCH080,2024-07-01 00:00:00,4,128,12,425.54,1,0,CMP0198
SCH080,2024-08-01 00:00:00,4,88,8,283.9,1,0,CMP0199
SCH080,2024-09-01 00:00:00,2,114,8,182.55,0,0,CMP0200
SCH080,2024-10-01 00:00:00,9,207,18,332.72,2,0,CMP0201
SCH080,2024-11-01 00:00:00,3,219,12,429.63,1,0,CMP0202
SCH080,2024-12-01 00:00:00,5,170,35,422.57,1,0,CMP0203
SCH080,2025-01-01 00:00:00,7,539,42,407.8,2,0,CMP0204
SCH080,2025-02-01 00:00:00,8,240,32,404.22,2,0,CMP0205
SCH080,2025-03-01 00:00:00,6,354,18,333.14,1,0,CMP0206
SCH080,2025-04-01 00:00:00,2,50,14,362.84,0,0,CMP0207
SCH080,2025-05-01 00:00:00,6,126,42,1470.05,2,0,CMP0208
SCH080,2025-06-01 00:00:00,4,260,24,1026.09,1,0,CMP0209
SCH080,2025-07-01 00:00:00,4,224,28,838.72,1,0,CMP0210
SCH080,2025-08-01 00:00:00,9,387,18,348.58,1,0,CMP0211
SCH080,2025-09-01 00:00:00,5,235,30,497.51,2,0,CMP0212
SCH080,2025-10-01 00:00:00,4,160,12,382.98,1,0,CMP0213
SCH080,2025-11-01 00:00:00,8,400,48,1826.47,1,0,CMP0214
SCH080,2025-12-01 00:00:00,4,232,8,159.44,1,0,CMP0215
SCH080,2026-01-01 00:00:00,8,448,48,1735.92,2,0,CMP0216
SCH080,2026-02-01 00:00:00,2,56,12,398.88,0,0,CMP0217
SCH080,2026-03-01 00:00:00,6,168,36,800.78,1,0,CMP0218
SCH080,2026-04-01 00:00:00,4,240,24,771.54,1,0,CMP0219
SCH080,2026-05-01 00:00:00,5,290,15,544.23,1,0,CMP0220
SCH080,2026-06-01 00:00:00,5,310,15,528.49,1,0,CMP0221
SCH080,2026-07-01 00:00:00,3,225,15,217.86,0,0,CMP0222
SCH081,2021-01-01 00:00:00,14,518,42,601.5,3,0,CMP0223
SCH081,2021-02-01 00:00:00,4,108,12,439.73,1,0,CMP0224
SCH081,2021-03-01 00:00:00,7,392,14,603.26,2,0,CMP0225
SCH081,2021-04-01 00:00:00,5,330,35,1466.81,1,0,CMP0226
SCH081,2021-05-01 00:00:00,8,304,48,486.77,1,0,CMP0227
SCH081,2021-06-01 00:00:00,4,232,12,264.75,1,0,CMP0228
SCH081,2021-07-01 00:00:00,2,104,12,207.59,0,0,CMP0229
SCH081,2021-08-01 00:00:00,4,132,28,461.76,1,0,CMP0230
SCH081,2021-09-01 00:00:00,2,84,6,157.15,0,0,CMP0231
SCH081,2021-10-01 00:00:00,4,276,20,881.94,1,0,CMP0232
SCH081,2021-11-01 00:00:00,4,128,16,571.13,1,0,CMP0233
SCH081,2021-12-01 00:00:00,5,210,15,445.03,2,0,CMP0234
SCH081,2022-01-01 00:00:00,6,324,36,1417.48,1,0,CMP0235
SCH081,2022-02-01 00:00:00,3,120,18,692.91,0,0,CMP0236
SCH081,2022-03-01 00:00:00,6,378,18,719.1,2,1,CMP0237
SCH081,2022-04-01 00:00:00,6,354,18,495.83,2,0,CMP0238
SCH081,2022-05-01 00:00:00,2,128,12,237.61,0,0,CMP0239
SCH081,2022-06-01 00:00:00,7,455,14,444.23,2,0,CMP0240
SCH081,2022-07-01 00:00:00,4,232,16,481.85,0,0,CMP0241
SCH081,2022-08-01 00:00:00,9,477,63,1682.68,2,0,CMP0242
SCH081,2022-09-01 00:00:00,10,380,30,1107.15,3,0,CMP0243
SCH081,2022-10-01 00:00:00,3,96,18,502.28,0,0,CMP0244
SCH081,2022-11-01 00:00:00,8,576,56,1900.59,2,0,CMP0245
SCH081,2022-12-01 00:00:00,3,201,12,142.66,1,0,CMP0246
SCH081,2023-01-01 00:00:00,3,228,12,267.82,0,0,CMP0247
SCH081,2023-02-01 00:00:00,4,168,20,416.69,0,0,CMP0248
SCH081,2023-03-01 00:00:00,5,355,20,884.15,1,0,CMP0249
SCH081,2023-04-01 00:00:00,7,196,28,1203.18,2,0,CMP0250
SCH081,2023-05-01 00:00:00,8,224,16,290.1,2,0,CMP0251
SCH081,2023-06-01 00:00:00,6,474,36,1028.32,2,0,CMP0252
SCH081,2023-07-01 00:00:00,4,80,12,176.04,1,0,CMP0253
SCH081,2023-08-01 00:00:00,6,432,18,288.39,1,0,CMP0254
SCH081,2023-09-01 00:00:00,4,124,16,648.31,1,0,CMP0255
SCH081,2023-10-01 00:00:00,3,63,15,180.49,1,0,CMP0256
SCH081,2023-12-01 00:00:00,11,264,77,1951.8,4,1,CMP0257
SCH081,2024-01-01 00:00:00,5,370,15,463.31,0,0,CMP0258
SCH081,2024-02-01 00:00:00,3,60,12,194.29,0,0,CMP0259
SCH081,2024-03-01 00:00:00,4,284,24,1021.05,1,0,CMP0260
SCH081,2024-04-01 00:00:00,2,50,10,249.79,0,0,CMP0261
SCH081,2024-05-01 00:00:00,1,28,2,69.84,0,0,CMP0262
SCH081,2024-06-01 00:00:00,6,132,24,398.87,2,0,CMP0263
SCH081,2024-07-01 00:00:00,8,336,48,2063.55,2,0,CMP0264
SCH081,2024-08-01 00:00:00,6,210,36,976.12,1,0,CMP0265
SCH081,2024-09-01 00:00:00,7,511,35,577.48,2,0,CMP0266
SCH081,2024-10-01 00:00:00,4,128,8,324.38,0,0,CMP0267
SCH081,2024-11-01 00:00:00,7,329,42,599.49,1,0,CMP0268
SCH081,2024-12-01 00:00:00,4,212,24,1032.28,0,0,CMP0269
SCH081,2025-01-01 00:00:00,8,336,56,2189.98,1,0,CMP0270
SCH081,2025-02-01 00:00:00,3,90,15,459.5,0,0,CMP0271
SCH081,2025-03-01 00:00:00,4,220,20,390.03,1,0,CMP0272
SCH081,2025-04-01 00:00:00,7,448,42,1150.67,1,0,CMP0273
SCH081,2025-05-01 00:00:00,5,170,35,818.85,1,0,CMP0274
SCH081,2025-06-01 00:00:00,3,237,6,253.69,0,0,CMP0275
SCH081,2025-07-01 00:00:00,3,234,18,220.75,0,0,CMP0276
SCH081,2025-08-01 00:00:00,6,330,12,503.66,2,0,CMP0277
SCH081,2025-09-01 00:00:00,5,360,35,1152.98,1,0,CMP0278
SCH081,2025-10-01 00:00:00,6,174,18,294.61,1,0,CMP0279
SCH081,2025-11-01 00:00:00,3,90,15,617.1,1,0,CMP0280
SCH081,2025-12-01 00:00:00,3,66,9,265.75,0,0,CMP0281
SCH081,2026-01-01 00:00:00,3,207,18,404.4,0,0,CMP0282
SCH081,2026-02-01 00:00:00,2,146,12,275.1,0,0,CMP0283
SCH081,2026-03-01 00:00:00,2,116,10,244.31,0,0,CMP0284
SCH081,2026-04-01 00:00:00,4,272,12,309.18,1,0,CMP0285
SCH081,2026-05-01 00:00:00,2,84,12,464.3,0,0,CMP0286
SCH081,2026-06-01 00:00:00,2,62,14,329.23,0,0,CMP0287
SCH081,2026-07-01 00:00:00,5,265,35,414.18,1,0,CMP0288
SCH082,2021-01-01 00:00:00,5,270,10,223.65,0,0,CMP0289
SCH082,2021-02-01 00:00:00,4,256,12,250.41,1,0,CMP0290
SCH082,2021-03-01 00:00:00,2,114,8,118.24,0,0,CMP0291
SCH082,2021-04-01 00:00:00,6,222,42,486.4,2,0,CMP0292
SCH082,2021-05-01 00:00:00,4,292,20,192.84,1,0,CMP0293
SCH082,2021-06-01 00:00:00,4,260,24,793.48,1,0,CMP0294
SCH082,2021-07-01 00:00:00,6,378,30,1115.74,1,0,CMP0295
SCH082,2021-08-01 00:00:00,7,238,21,453.44,1,0,CMP0296
SCH082,2021-09-01 00:00:00,6,288,30,1062.34,1,0,CMP0297
SCH082,2021-10-01 00:00:00,5,150,35,1349.13,1,0,CMP0298
SCH082,2021-11-01 00:00:00,4,92,16,577.55,1,0,CMP0299
SCH082,2022-01-01 00:00:00,4,268,28,712.35,1,0,CMP0300
SCH082,2022-02-01 00:00:00,7,196,35,1168.06,2,0,CMP0001
SCH082,2022-03-01 00:00:00,6,258,42,1718.72,2,0,CMP0002
SCH082,2022-04-01 00:00:00,5,250,10,125.02,2,1,CMP0003
SCH082,2022-05-01 00:00:00,5,210,15,145.61,1,0,CMP0004
SCH082,2022-06-01 00:00:00,3,237,9,136.57,0,0,CMP0005
SCH082,2022-07-01 00:00:00,4,244,8,114.07,1,0,CMP0006
SCH082,2022-08-01 00:00:00,5,200,25,450.48,1,0,CMP0007
SCH082,2022-09-01 00:00:00,7,469,21,897.96,1,0,CMP0008
SCH082,2022-10-01 00:00:00,4,248,24,417.27,1,0,CMP0009
SCH082,2022-11-01 00:00:00,4,144,12,510.4,1,0,CMP0010
SCH082,2022-12-01 00:00:00,4,144,28,306.01,1,0,CMP0011
SCH082,2023-01-01 00:00:00,6,288,18,289.98,2,1,CMP0012
SCH082,2023-02-01 00:00:00,2,110,8,207.17,0,0,CMP0013
SCH082,2023-03-01 00:00:00,5,220,35,942.46,0,0,CMP0014
SCH082,2023-04-01 00:00:00,4,124,24,249.88,0,0,CMP0015
SCH082,2023-05-01 00:00:00,5,185,25,1003.76,0,0,CMP0016
SCH082,2023-06-01 00:00:00,4,304,8,259.57,1,0,CMP0017
SCH082,2023-07-01 00:00:00,4,292,28,929.17,1,0,CMP0018
SCH082,2023-08-01 00:00:00,5,370,35,1289.9,1,0,CMP0019
SCH082,2023-09-01 00:00:00,6,426,36,292.76,2,1,CMP0020
SCH082,2023-10-01 00:00:00,4,224,24,397.53,0,0,CMP0021
SCH082,2023-11-01 00:00:00,1,34,3,89.53,0,0,CMP0022
SCH082,2023-12-01 00:00:00,3,231,6,94.57,0,0,CMP0023
SCH082,2024-01-01 00:00:00,2,154,8,334.82,0,0,CMP0024
SCH082,2024-02-01 00:00:00,1,66,7,112.67,0,0,CMP0025
SCH082,2024-03-01 00:00:00,6,132,36,1528.31,1,0,CMP0026
SCH082,2024-04-01 00:00:00,4,284,12,474.83,1,0,CMP0027
SCH082,2024-05-01 00:00:00,3,87,15,473.38,1,0,CMP0028
SCH082,2024-06-01 00:00:00,2,44,12,300.15,0,0,CMP0029
SCH082,2024-07-01 00:00:00,5,390,30,1317.13,1,0,CMP0030
SCH082,2024-08-01 00:00:00,8,248,24,701.09,3,1,CMP0031
SCH082,2024-09-01 00:00:00,4,148,8,277.5,0,0,CMP0032
SCH082,2024-10-01 00:00:00,1,54,3,85.54,0,0,CMP0033
SCH082,2024-12-01 00:00:00,11,803,66,1092.56,3,0,CMP0034
SCH082,2025-01-01 00:00:00,4,252,12,435.89,1,0,CMP0035
SCH082,2025-02-01 00:00:00,3,207,12,356.01,0,0,CMP0036
SCH082,2025-03-01 00:00:00,5,130,10,266.28,1,0,CMP0037
SCH082,2025-04-01 00:00:00,6,414,36,806.42,2,0,CMP0038
SCH082,2025-05-01 00:00:00,4,148,28,650.61,1,0,CMP0039
SCH082,2025-06-01 00:00:00,4,224,20,294.77,1,0,CMP0040
SCH082,2025-07-01 00:00:00,7,168,42,1236.43,1,0,CMP0041
SCH082,2025-08-01 00:00:00,3,81,21,692.18,0,0,CMP0042
SCH082,2025-09-01 00:00:00,2,80,10,283.21,0,0,CMP0043
SCH082,2025-11-01 00:00:00,5,225,25,327.2,1,0,CMP0044
SCH082,2025-12-01 00:00:00,9,648,63,2409.24,2,0,CMP0045
SCH082,2026-01-01 00:00:00,5,345,10,445.22,2,0,CMP0046
SCH082,2026-02-01 00:00:00,5,280,20,589.72,2,0,CMP0047
SCH082,2026-03-01 00:00:00,9,648,27,1056.48,3,0,CMP0048
SCH082,2026-04-01 00:00:00,5,220,35,909.04,1,0,CMP0049
SCH082,2026-05-01 00:00:00,4,244,28,798.58,1,0,CMP0050
SCH082,2026-06-01 00:00:00,3,81,15,469.36,0,0,CMP0051
SCH082,2026-07-01 00:00:00,3,120,9,394.48,1,0,CMP0052
SCH083,2021-01-01 00:00:00,5,370,10,308.69,1,0,CMP0053
SCH083,2021-02-01 00:00:00,7,203,35,351.52,2,0,CMP0054
SCH083,2021-03-01 00:00:00,10,540,70,3026.53,2,0,CMP0055
SCH083,2021-04-01 00:00:00,5,370,20,338.77,1,0,CMP0056
SCH083,2021-05-01 00:00:00,3,132,18,371.76,1,0,CMP0057
SCH083,2021-06-01 00:00:00,3,186,6,216.33,1,0,CMP0058
SCH083,2021-07-01 00:00:00,3,228,6,146.07,1,0,CMP0059
SCH083,2021-08-01 00:00:00,7,196,28,947.91,1,0,CMP0060
SCH083,2021-09-01 00:00:00,5,215,20,751.29,1,0,CMP0061
SCH083,2021-10-01 00:00:00,7,231,49,1026.11,1,0,CMP0062
SCH083,2021-11-01 00:00:00,5,275,15,558.87,0,0,CMP0063
