enrollment_id,student_id,school_id,enrolled_at,status,fee_amount
ENR004873,STU001885,SCH057,2024-03-07 00:00:00,Enrolled,125541
ENR004874,STU024965,SCH021,2025-11-04 00:00:00,Enrolled,201298
ENR004875,STU000663,SCH029,2022-11-26 00:00:00,Enrolled,235320
ENR004876,STU001765,SCH016,2022-04-03 00:00:00,Enrolled,81127
ENR004877,STU016049,SCH067,2024-09-22 00:00:00,Enrolled,192482
ENR004878,STU007260,SCH096,2021-05-05 00:00:00,Enrolled,247839
ENR004879,STU023270,SCH069,2026-08-30 00:00:00,Enrolled,231232
ENR004880,STU011989,SCH026,2026-06-09 00:00:00,Enrolled,220392
ENR004881,STU022044,SCH080,2025-10-12 00:00:00,Enrolled,187868
ENR004882,STU024718,SCH081,2022-02-11 00:00:00,Enrolled,236883
ENR004883,STU013763,SCH037,2025-04-02 00:00:00,Enrolled,189370
ENR004884,STU019309,SCH067,2023-05-04 00:00:00,Enrolled,188826
ENR004885,STU019932,SCH057,2025-05-25 00:00:00,Enrolled,72297
ENR004886,STU013073,SCH022,2021-07-14 00:00:00,Enrolled,241115
ENR004887,STU002640,SCH031,2025-10-27 00:00:00,Enrolled,180328
ENR004888,STU015574,SCH097,2022-12-13 00:00:00,Enrolled,183503
ENR004889,STU006753,SCH001,2021-08-01 00:00:00,Enrolled,247128
ENR004890,STU002922,SCH006,2021-08-21 00:00:00,Enrolled,135004
ENR004891,STU014712,SCH040,2025-02-01 00:00:00,Enrolled,154922
ENR004892,STU024756,SCH025,2025-01-09 00:00:00,Enrolled,77218
ENR004893,STU005144,SCH051,2023-10-09 00:00:00,Enrolled,79150
ENR004894,STU011670,SCH075,2022-04-30 00:00:00,Enrolled,62600
ENR004895,STU004066,SCH023,2025-03-05 00:00:00,Withdrawn,58196
ENR004896,STU007966,SCH011,2021-07-08 00:00:00,Enrolled,116389
ENR004897,STU016991,SCH071,2024-02-02 00:00:00,Enrolled,144725
ENR004898,STU014687,SCH024,2024-07-11 00:00:00,Enrolled,136680
ENR004899,STU002143,SCH080,2021-06-07 00:00:00,Enrolled,190749
ENR004900,STU003697,SCH081,2023-03-16 00:00:00,Enrolled,125553
ENR004901,STU021503,SCH038,2026-05-30 00:00:00,Enrolled,208154
ENR004902,STU003080,SCH009,2025-10-09 00:00:00,Withdrawn,59443
ENR004903,STU015058,SCH017,2025-07-13 00:00:00,Enrolled,83364
ENR004904,STU002668,SCH018,2024-01-19 00:00:00,Enrolled,173066
ENR004905,STU001466,SCH092,2022-10-18 00:00:00,Enrolled,176010
ENR004906,STU006463,SCH097,2025-04-14 00:00:00,Enrolled,249923
ENR004907,STU024059,SCH029,2026-01-28 00:00:00,Enrolled,150215
ENR004908,STU010354,SCH088,2021-11-30 00:00:00,Withdrawn,45274
ENR004909,STU005438,SCH076,2024-06-02 00:00:00,Enrolled,175251
ENR004910,STU005083,SCH081,2025-10-31 00:00:00,Enrolled,218790
ENR004911,STU015421,SCH017,2025-03-14 00:00:00,Enrolled,149178
ENR004912,STU001493,SCH026,2024-04-04 00:00:00,Enrolled,238590
ENR004913,STU004598,SCH058,2022-01-24 00:00:00,Enrolled,224820
ENR004914,STU016456,SCH070,2023-10-03 00:00:00,Enrolled,52978
ENR004915,STU005398,SCH081,2022-03-01 00:00:00,Enrolled,131383
ENR004916,STU018181,SCH001,2024-04-12 00:00:00,Withdrawn,73752
ENR004917,STU008193,SCH099,2024-03-06 00:00:00,Enrolled,107581
ENR004918,STU016395,SCH097,2025-04-10 00:00:00,Enrolled,117817
ENR004919,STU013969,SCH088,2021-12-29 00:00:00,Enrolled,75436
ENR004920,STU023449,SCH036,2024-12-27 00:00:00,Enrolled,186645
ENR004921,STU024104,SCH050,2024-01-07 00:00:00,Enrolled,81033
ENR004922,STU012519,SCH021,2023-01-02 00:00:00,Enrolled,203341
ENR004923,STU010440,SCH068,2021-02-02 00:00:00,Enrolled,208549
ENR004924,STU009513,SCH052,2025-02-11 00:00:00,Enrolled,162754
ENR004925,STU013670,SCH037,2024-01-27 00:00:00,Enrolled,143526
ENR004926,STU022464,SCH048,2021-06-28 00:00:00,Enrolled,91510
ENR004927,STU000551,SCH036,2025-11-28 00:00:00,Enrolled,45366
ENR004928,STU021642,SCH068,2025-07-19 00:00:00,Enrolled,158593
ENR004929,STU002748,SCH068,2026-06-02 00:00:00,Enrolled,158180
ENR004930,STU000324,SCH030,2022-11-21 00:00:00,Enrolled,219860
ENR004931,STU008066,SCH075,2026-09-04 00:00:00,Enrolled,86553
ENR004932,STU007759,SCH090,2021-06-08 00:00:00,Withdrawn,140476
ENR004933,STU011216,SCH085,2022-11-19 00:00:00,Withdrawn,238623
ENR004934,STU020632,SCH049,2026-06-15 00:00:00,Enrolled,92350
ENR004935,STU006856,SCH005,2022-06-27 00:00:00,Enrolled,217475
ENR004936,STU002212,SCH093,2022-04-24 00:00:00,Enrolled,234413
ENR004937,STU009243,SCH036,2025-02-18 00:00:00,Enrolled,131210
ENR004938,STU000207,SCH016,2023-01-26 00:00:00,Enrolled,98744
ENR004939,STU012145,SCH015,2022-04-04 00:00:00,Enrolled,184593
ENR004940,STU014902,SCH045,2021-04-11 00:00:00,Enrolled,141178
ENR004941,STU003911,SCH056,2024-06-10 00:00:00,Enrolled,61577
ENR004942,STU023662,SCH007,2024-03-25 00:00:00,Enrolled,62445
ENR004943,STU001886,SCH026,2023-05-24 00:00:00,Enrolled,80854
ENR004944,STU010015,SCH068,2024-11-25 00:00:00,Enrolled,177400
ENR004945,STU011737,SCH071,2025-12-10 00:00:00,Enrolled,51336
ENR004946,STU000504,SCH067,2024-03-19 00:00:00,Enrolled,180045
ENR004947,STU021609,SCH015,2026-03-14 00:00:00,Enrolled,137281
ENR004948,STU016366,SCH026,2023-11-26 00:00:00,Enrolled,170788
ENR004949,STU020496,SCH017,2026-02-12 00:00:00,Enrolled,107278
ENR004950,STU003701,SCH068,2021-05-19 00:00:00,Enrolled,191443
ENR004951,STU017144,SCH035,2023-12-19 00:00:00,Enrolled,54844
ENR004952,STU012799,SCH025,2021-06-20 00:00:00,Withdrawn,109878
ENR004953,STU008149,SCH029,2021-03-26 00:00:00,Enrolled,186896
ENR004954,STU021197,SCH031,2021-07-31 00:00:00,Withdrawn,87289
ENR004955,STU017694,SCH054,2022-04-25 00:00:00,Enrolled,80600
ENR004956,STU024193,SCH055,2026-07-09 00:00:00,Enrolled,221091
ENR004957,STU008765,SCH053,2022-02-27 00:00:00,Enrolled,178860
ENR004958,STU002840,SCH004,2026-04-24 00:00:00,Enrolled,181260
ENR004959,STU002504,SCH008,2025-05-11 00:00:00,Enrolled,191670
ENR004960,STU019303,SCH024,2021-07-03 00:00:00,Enrolled,113549
ENR004961,STU008808,SCH035,2026-01-06 00:00:00,Enrolled,183819
ENR004962,STU003541,SCH011,2026-08-03 00:00:00,Enrolled,174559
ENR004963,STU022608,SCH098,2022-06-09 00:00:00,Enrolled,161596
ENR004964,STU008243,SCH014,2022-07-11 00:00:00,Enrolled,230900
ENR004965,STU010759,SCH066,2023-09-29 00:00:00,Enrolled,214913
ENR004966,STU023120,SCH011,2024-07-16 00:00:00,Enrolled,106084
ENR004967,STU013847,SCH051,2022-05-14 00:00:00,Enrolled,175287
ENR004968,STU021228,SCH023,2024-09-13 00:00:00,Enrolled,78761
ENR004969,STU021788,SCH097,2023-12-15 00:00:00,Withdrawn,59020
ENR004970,STU007810,SCH056,2025-02-17 00:00:00,Enrolled,134385
ENR004971,STU023609,SCH002,2021-05-14 00:00:00,Enrolled,53113
ENR004972,STU013485,SCH043,2023-04-08 00:00:00,Enrolled,171558
ENR004973,STU012644,SCH091,2025-01-03 00:00:00,Enrolled,156899
ENR004974,STU022577,SCH001,2025-06-19 00:00:00,Enrolled,74007
ENR004975,STU012913,SCH032,2026-08-30 00:00:00,Withdrawn,69659
ENR004976,STU019575,SCH020,2025-01-05 00:00:00,Enrolled,152176
ENR004977,STU011259,SCH026,2022-03-26 00:00:00,Enrolled,84604
ENR004978,STU015162,SCH096,2025-10-09 00:00:00,Enrolled,211778
ENR004979,STU016476,SCH036,2022-02-15 00:00:00,Enrolled,109131
ENR004980,STU015646,SCH008,2024-10-01 00:00:00,Withdrawn,69298
ENR004981,STU018114,SCH077,2023-10-30 00:00:00,Enrolled,170943
ENR004982,STU019861,SCH017,2022-04-14 00:00:00,Enrolled,177906
ENR004983,STU012548,SCH047,2026-07-29 00:00:00,Enrolled,224696
ENR004984,STU005321,SCH011,2022-01-28 00:00:00,Enrolled,60337
ENR004985,STU009764,SCH065,2025-01-09 00:00:00,Enrolled,121501
ENR004986,STU003849,SCH090,2024-10-15 00:00:00,Withdrawn,118891
ENR004987,STU008221,SCH045,2024-02-25 00:00:00,Enrolled,193654
ENR004988,STU011848,SCH061,2021-05-07 00:00:00,Enrolled,53674
ENR004989,STU017919,SCH009,2023-10-03 00:00:00,Enrolled,178976
ENR004990,STU022301,SCH076,2024-10-09 00:00:00,Enrolled,154036
ENR004991,STU024610,SCH071,2021-02-03 00:00:00,Enrolled,126046
ENR004992,STU010013,SCH050,2023-12-15 00:00:00,Enrolled,198603
ENR004993,STU021467,SCH052,2024-07-19 00:00:00,Withdrawn,150637
ENR004994,STU009971,SCH045,2021-09-11 00:00:00,Enrolled,241694
ENR004995,STU014367,SCH082,2023-02-27 00:00:00,Enrolled,169070
ENR004996,STU024970,SCH077,2023-03-06 00:00:00,Enrolled,50259
ENR004997,STU001560,SCH035,2025-07-11 00:00:00,Enrolled,237476
ENR004998,STU003623,SCH039,2024-07-08 00:00:00,Enrolled,187578
ENR004999,STU011770,SCH085,2026-02-22 00:00:00,Enrolled,61010
ENR005000,STU015217,SCH022,2026-06-28 00:00:00,Enrolled,51337
ENR005001,STU011299,SCH075,2024-08-30 00:00:00,Enrolled,149019
ENR005002,STU017562,SCH068,2023-11-12 00:00:00,Enrolled,136190
ENR005003,STU018987,SCH089,2023-08-10 00:00:00,Enrolled,236314
ENR005004,STU007339,SCH007,2021-08-01 00:00:00,Enrolled,147189
ENR005005,STU010235,SCH091,2024-09-02 00:00:00,Enrolled,86585
ENR005006,STU004484,SCH085,2021-12-11 00:00:00,Enrolled,195271
ENR005007,STU008838,SCH053,2026-09-25 00:00:00,Enrolled,77313
ENR005008,STU019003,SCH043,2025-12-18 00:00:00,Enrolled,106935
ENR005009,STU004786,SCH070,2026-10-17 00:00:00,Enrolled,231380
ENR005010,STU023039,SCH068,2023-06-13 00:00:00,Enrolled,142967
ENR005011,STU011616,SCH007,2023-07-02 00:00:00,Enrolled,104570
ENR005012,STU012477,SCH011,2022-07-30 00:00:00,Enrolled,57851
ENR005013,STU004486,SCH002,2022-06-21 00:00:00,Enrolled,223736
ENR005014,STU002409,SCH030,2023-12-31 00:00:00,Enrolled,107215
ENR005015,STU013612,SCH079,2026-05-17 00:00:00,Enrolled,198116
ENR005016,STU012681,SCH062,2022-10-16 00:00:00,Enrolled,49044
ENR005017,STU001884,SCH039,2023-05-29 00:00:00,Enrolled,67121
ENR005018,STU018931,SCH044,2022-01-01 00:00:00,Enrolled,49117
ENR005019,STU010462,SCH066,2024-04-05 00:00:00,Enrolled,225680
ENR005020,STU010689,SCH022,2025-01-28 00:00:00,Enrolled,217221
ENR005021,STU019839,SCH057,2022-01-09 00:00:00,Enrolled,181181
ENR005022,STU000934,SCH060,2022-06-19 00:00:00,Enrolled,248084
ENR005023,STU014423,SCH035,2025-01-17 00:00:00,Enrolled,121680
ENR005024,STU019023,SCH026,2023-05-02 00:00:00,Enrolled,169661
ENR005025,STU008551,SCH064,2023-03-31 00:00:00,Enrolled,221737
ENR005026,STU012750,SCH027,2022-12-10 00:00:00,Enrolled,48227
ENR005027,STU016740,SCH043,2026-07-04 00:00:00,Enrolled,243031
ENR005028,STU001231,SCH084,2022-12-19 00:00:00,Enrolled,210197
ENR005029,STU007393,SCH098,2024-07-19 00:00:00,Enrolled,138136
ENR005030,STU010361,SCH025,2023-01-29 00:00:00,Enrolled,97020
ENR005031,STU010541,SCH075,2024-05-23 00:00:00,Enrolled,58633
ENR005032,STU011166,SCH020,2026-02-18 00:00:00,Enrolled,225478
ENR005033,STU012282,SCH035,2022-10-07 00:00:00,Enrolled,229260
ENR005034,STU002274,SCH021,2022-01-01 00:00:00,Enrolled,76363
ENR005035,STU023301,SCH080,2025-10-19 00:00:00,Enrolled,244076
ENR005036,STU023910,SCH079,2026-02-21 00:00:00,Enrolled,113924
ENR005037,STU011012,SCH009,2023-08-21 00:00:00,Enrolled,248442
ENR005038,STU015636,SCH066,2023-04-28 00:00:00,Enrolled,143907
ENR005039,STU024344,SCH056,2023-05-26 00:00:00,Enrolled,222132
ENR005040,STU001486,SCH058,2021-10-03 00:00:00,Enrolled,159865
ENR005041,STU020899,SCH088,2025-12-16 00:00:00,Enrolled,181951
ENR005042,STU015527,SCH057,2024-05-14 00:00:00,Enrolled,91733
ENR005043,STU003801,SCH075,2023-08-29 00:00:00,Enrolled,80323
ENR005044,STU002196,SCH072,2022-04-04 00:00:00,Enrolled,61276
ENR005045,STU004314,SCH069,2022-01-01 00:00:00,Enrolled,233328
ENR005046,STU004368,SCH054,2025-08-19 00:00:00,Enrolled,55487
ENR005047,STU008743,SCH098,2022-11-18 00:00:00,Enrolled,95317
ENR005048,STU005455,SCH030,2025-06-18 00:00:00,Enrolled,221310
ENR005049,STU012167,SCH044,2021-12-21 00:00:00,Enrolled,127399
ENR005050,STU016848,SCH007,2023-08-08 00:00:00,Enrolled,237736
ENR005051,STU005602,SCH027,2026-10-03 00:00:00,Enrolled,107676
ENR005052,STU001450,SCH011,2021-10-26 00:00:00,Enrolled,54886
ENR005053,STU013252,SCH011,2025-04-01 00:00:00,Enrolled,108993
ENR005054,STU016024,SCH054,2025-01-17 00:00:00,Enrolled,64062
ENR005055,STU001425,SCH056,2023-05-10 00:00:00,Enrolled,182496
ENR005056,STU018415,SCH004,2024-03-04 00:00:00,Enrolled,82066
ENR005057,STU008019,SCH091,2023-08-15 00:00:00,Enrolled,83959
ENR005058,STU004683,SCH011,2021-08-03 00:00:00,Enrolled,211565
ENR005059,STU005961,SCH097,2022-01-14 00:00:00,Enrolled,197151
ENR005060,STU012127,SCH020,2024-02-12 00:00:00,Enrolled,65714
ENR005061,STU011377,SCH005,2022-01-10 00:00:00,Enrolled,84883
ENR005062,STU013351,SCH007,2022-10-13 00:00:00,Enrolled,132474
ENR005063,STU018349,SCH018,2021-11-17 00:00:00,Enrolled,161675
ENR005064,STU015360,SCH013,2023-05-29 00:00:00,Enrolled,45527
ENR005065,STU007307,SCH064,2022-09-16 00:00:00,Enrolled,161770
ENR005066,STU006091,SCH043,2024-09-24 00:00:00,Enrolled,211806
ENR005067,STU012768,SCH008,2025-12-19 00:00:00,Withdrawn,141459
ENR005068,STU020563,SCH085,2022-07-04 00:00:00,Enrolled,181704
ENR005069,STU014549,SCH020,2026-06-09 00:00:00,Enrolled,121722
ENR005070,STU001821,SCH002,2021-08-04 00:00:00,Enrolled,161192
ENR005071,STU004918,SCH040,2025-08-06 00:00:00,Enrolled,216956
ENR005072,STU000067,SCH025,2022-10-16 00:00:00,Enrolled,98033
ENR005073,STU003624,SCH028,2022-06-08 00:00:00,Enrolled,243112
ENR005074,STU011283,SCH070,2024-12-24 00:00:00,Enrolled,164235
ENR005075,STU010782,SCH091,2023-05-05 00:00:00,Enrolled,114416
ENR005076,STU017371,SCH003,2024-11-29 00:00:00,Enrolled,213071
ENR005077,STU006360,SCH093,2024-04-16 00:00:00,Enrolled,109830
ENR005078,STU005946,SCH023,2022-10-18 00:00:00,Enrolled,216446
ENR005079,STU023359,SCH015,2024-11-09 00:00:00,Enrolled,228993
ENR005080,STU009631,SCH087,2024-12-13 00:00:00,Enrolled,237612
ENR005081,STU005855,SCH049,2021-04-15 00:00:00,Withdrawn,166656
ENR005082,STU015034,SCH046,2026-06-13 00:00:00,Enrolled,206403
ENR005083,STU023472,SCH085,2024-10-11 00:00:00,Enrolled,198803
ENR005084,STU017465,SCH097,2025-12-24 00:00:00,Enrolled,181816
ENR005085,STU012726,SCH001,2024-09-14 00:00:00,Enrolled,179599
ENR005086,STU003360,SCH096,2025-09-29 00:00:00,Enrolled,209960
ENR005087,STU020111,SCH069,2022-12-04 00:00:00,Enrolled,76436
ENR005088,STU004343,SCH090,2026-08-16 00:00:00,Enrolled,199116
ENR005089,STU000429,SCH063,2025-03-23 00:00:00,Enrolled,49277
ENR005090,STU015796,SCH088,2023-01-28 00:00:00,Enrolled,124221
ENR005091,STU018556,SCH068,2021-08-25 00:00:00,Enrolled,154003
ENR005092,STU007866,SCH016,2021-10-27 00:00:00,Enrolled,75253
ENR005093,STU006651,SCH024,2024-11-18 00:00:00,Enrolled,196172
ENR005094,STU022060,SCH017,2022-03-05 00:00:00,Enrolled,178230
ENR005095,STU017929,SCH079,2026-08-15 00:00:00,Enrolled,126892
ENR005096,STU021715,SCH092,2025-05-02 00:00:00,Enrolled,184624
ENR005097,STU007866,SCH009,2022-09-06 00:00:00,Enrolled,49859
ENR005098,STU010926,SCH010,2025-08-14 00:00:00,Enrolled,153645
ENR005099,STU013835,SCH061,2023-06-09 00:00:00,Enrolled,185894
ENR005100,STU005153,SCH083,2024-09-20 00:00:00,Enrolled,125472
ENR005101,STU003277,SCH064,2025-04-01 00:00:00,Enrolled,176624
ENR005102,STU010089,SCH035,2023-04-28 00:00:00,Enrolled,160398
ENR005103,STU004784,SCH093,2026-08-12 00:00:00,Enrolled,121036
ENR005104,STU005192,SCH018,2022-02-11 00:00:00,Enrolled,173448
ENR005105,STU020176,SCH011,2021-09-18 00:00:00,Enrolled,200150
ENR005106,STU006826,SCH057,2022-04-05 00:00:00,Enrolled,228872
ENR005107,STU020660,SCH044,2025-09-27 00:00:00,Enrolled,183162
ENR005108,STU019375,SCH075,2024-11-17 00:00:00,Enrolled,166881
ENR005109,STU021989,SCH058,2026-02-12 00:00:00,Enrolled,114526
ENR005110,STU000127,SCH067,2021-04-06 00:00:00,Withdrawn,111367
ENR005111,STU013428,SCH017,2026-05-21 00:00:00,Enrolled,187591
ENR005112,STU003538,SCH093,2022-05-19 00:00:00,Enrolled,130721
ENR005113,STU012025,SCH096,2024-06-26 00:00:00,Enrolled,222056
ENR005114,STU002170,SCH066,2022-07-31 00:00:00,Enrolled,225808
ENR005115,STU021668,SCH012,2021-09-17 00:00:00,Enrolled,79588
ENR005116,STU009011,SCH090,2024-11-11 00:00:00,Enrolled,168118
ENR005117,STU020789,SCH091,2022-12-01 00:00:00,Enrolled,61101
ENR005118,STU019969,SCH040,2026-01-18 00:00:00,Enrolled,249098
ENR005119,STU014128,SCH054,2025-09-04 00:00:00,Enrolled,93507
ENR005120,STU010221,SCH084,2024-12-15 00:00:00,Enrolled,200175
ENR005121,STU015338,SCH013,2021-06-27 00:00:00,Enrolled,138830
ENR005122,STU018739,SCH045,2026-05-22 00:00:00,Enrolled,72967
ENR005123,STU011419,SCH027,2021-08-17 00:00:00,Enrolled,145201
ENR005124,STU023325,SCH028,2022-03-19 00:00:00,Enrolled,68868
ENR005125,STU018058,SCH035,2024-05-21 00:00:00,Enrolled,184936
ENR005126,STU017114,SCH055,2024-01-26 00:00:00,Enrolled,244064
ENR005127,STU022564,SCH030,2024-08-10 00:00:00,Enrolled,114197
ENR005128,STU007703,SCH028,2021-06-23 00:00:00,Enrolled,125098
ENR005129,STU017546,SCH053,2024-02-05 00:00:00,Enrolled,154677
ENR005130,STU019605,SCH083,2025-05-22 00:00:00,Enrolled,96842
ENR005131,STU021068,SCH023,2025-07-25 00:00:00,Enrolled,77314
ENR005132,STU014976,SCH100,2024-06-22 00:00:00,Enrolled,185054
ENR005133,STU023913,SCH080,2021-04-25 00:00:00,Enrolled,173111
ENR005134,STU000200,SCH003,2022-08-26 00:00:00,Enrolled,118499
ENR005135,STU016342,SCH028,2023-04-27 00:00:00,Enrolled,212931
ENR005136,STU006946,SCH084,2022-01-04 00:00:00,Withdrawn,64796
ENR005137,STU011961,SCH053,2023-01-19 00:00:00,Enrolled,150069
ENR005138,STU006820,SCH034,2021-04-13 00:00:00,Enrolled,133970
ENR005139,STU003426,SCH079,2023-12-18 00:00:00,Enrolled,45967
ENR005140,STU013845,SCH019,2022-10-11 00:00:00,Enrolled,80878
ENR005141,STU001957,SCH060,2023-04-15 00:00:00,Enrolled,64091
ENR005142,STU003973,SCH092,2026-08-24 00:00:00,Enrolled,163796
ENR005143,STU017382,SCH022,2024-02-10 00:00:00,Withdrawn,88604
ENR005144,STU012121,SCH077,2022-11-12 00:00:00,Enrolled,45266
ENR005145,STU009842,SCH053,2022-05-24 00:00:00,Enrolled,119081
ENR005146,STU004351,SCH019,2023-07-11 00:00:00,Enrolled,221291
ENR005147,STU010283,SCH090,2026-04-22 00:00:00,Enrolled,139361
ENR005148,STU004502,SCH020,2025-10-16 00:00:00,Enrolled,237769
ENR005149,STU001860,SCH093,2022-11-15 00:00:00,Enrolled,168035
ENR005150,STU024445,SCH028,2025-11-05 00:00:00,Enrolled,231955
ENR005151,STU000636,SCH059,2021-08-01 00:00:00,Enrolled,76746
ENR005152,STU004720,SCH003,2024-11-27 00:00:00,Enrolled,45866
ENR005153,STU018427,SCH044,2026-06-27 00:00:00,Enrolled,177116
ENR005154,STU022366,SCH038,2024-06-26 00:00:00,Enrolled,217371
ENR005155,STU017443,SCH042,2025-01-09 00:00:00,Enrolled,110546
ENR005156,STU006253,SCH008,2025-10-19 00:00:00,Enrolled,88862
ENR005157,STU006089,SCH026,2022-02-15 00:00:00,Enrolled,171763
ENR005158,STU014199,SCH061,2026-06-30 00:00:00,Enrolled,50132
ENR005159,STU013253,SCH030,2024-07-17 00:00:00,Enrolled,80207
ENR005160,STU009587,SCH033,2021-10-10 00:00:00,Enrolled,163386
ENR005161,STU021746,SCH007,2021-08-23 00:00:00,Enrolled,202376
ENR005162,STU014732,SCH041,2021-08-29 00:00:00,Enrolled,47817
ENR005163,STU005199,SCH040,2024-08-01 00:00:00,Enrolled,183460
ENR005164,STU024977,SCH088,2021-05-14 00:00:00,Enrolled,207120
ENR005165,STU005237,SCH013,2021-11-14 00:00:00,Enrolled,222749
ENR005166,STU019762,SCH038,2026-08-24 00:00:00,Enrolled,212616
ENR005167,STU014999,SCH083,2021-08-16 00:00:00,Enrolled,235229
ENR005168,STU009344,SCH047,2026-07-28 00:00:00,Enrolled,107688
ENR005169,STU012066,SCH095,2024-04-01 00:00:00,Enrolled,240732
ENR005170,STU006370,SCH069,2025-03-07 00:00:00,Enrolled,111827
ENR005171,STU018872,SCH030,2023-12-15 00:00:00,Enrolled,209744
ENR005172,STU007915,SCH061,2026-03-26 00:00:00,Enrolled,68607
ENR005173,STU014470,SCH039,2024-05-17 00:00:00,Enrolled,84736
ENR005174,STU001079,SCH006,2021-05-20 00:00:00,Enrolled,140878
ENR005175,STU018708,SCH005,2026-04-12 00:00:00,Withdrawn,75458
ENR005176,STU002053,SCH047,2022-12-17 00:00:00,Enrolled,182836
ENR005177,STU015103,SCH086,2025-04-01 00:00:00,Enrolled,218940
ENR005178,STU021684,SCH052,2023-09-08 00:00:00,Enrolled,207823
ENR005179,STU006188,SCH071,2023-04-10 00:00:00,Enrolled,59983
ENR005180,STU019445,SCH033,2021-04-26 00:00:00,Enrolled,213315
ENR005181,STU001081,SCH042,2025-08-12 00:00:00,Enrolled,76945
ENR005182,STU012187,SCH080,2026-03-20 00:00:00,Enrolled,117799
ENR005183,STU016425,SCH095,2025-05-09 00:00:00,Enrolled,115268
ENR005184,STU006710,SCH038,2021-06-28 00:00:00,Enrolled,209326
ENR005185,STU004408,SCH067,2022-07-25 00:00:00,Enrolled,140645
ENR005186,STU022375,SCH081,2023-11-15 00:00:00,Enrolled,80645
ENR005187,STU000803,SCH086,2021-04-22 00:00:00,Enrolled,120707
ENR005188,STU021880,SCH089,2024-01-28 00:00:00,Enrolled,244156
ENR005189,STU010869,SCH080,2025-03-24 00:00:00,Enrolled,148635
ENR005190,STU013040,SCH012,2026-08-16 00:00:00,Enrolled,46710
ENR005191,STU005745,SCH083,2025-03-25 00:00:00,Enrolled,84026
ENR005192,STU020189,SCH008,2022-02-20 00:00:00,Enrolled,174617
ENR005193,STU019955,SCH061,2023-10-27 00:00:00,Enrolled,171849
ENR005194,STU021721,SCH088,2023-05-28 00:00:00,Enrolled,211052
ENR005195,STU018978,SCH087,2025-11-13 00:00:00,Enrolled,134944
ENR005196,STU010102,SCH099,2022-04-18 00:00:00,Enrolled,225997
ENR005197,STU019893,SCH011,2022-02-09 00:00:00,Enrolled,138541
ENR005198,STU002310,SCH094,2021-09-05 00:00:00,Enrolled,77450
ENR005199,STU016329,SCH050,2021-10-14 00:00:00,Enrolled,84062
ENR005200,STU010216,SCH019,2026-07-22 00:00:00,Enrolled,197315
ENR005201,STU009164,SCH045,2022-02-26 00:00:00,Enrolled,180756
ENR005202,STU001532,SCH029,2024-11-11 00:00:00,Enrolled,62962
ENR005203,STU020719,SCH052,2023-11-12 00:00:00,Withdrawn,244729
ENR005204,STU003918,SCH081,2024-10-04 00:00:00,Enrolled,101091
ENR005205,STU003490,SCH049,2022-05-24 00:00:00,Enrolled,111822
ENR005206,STU021948,SCH078,2021-04-10 00:00:00,Enrolled,87013
ENR005207,STU010455,SCH047,2026-07-23 00:00:00,Enrolled,123653
ENR005208,STU021209,SCH067,2026-10-11 00:00:00,Withdrawn,90140
ENR005209,STU002981,SCH027,2024-05-03 00:00:00,Enrolled,115547
ENR005210,STU000952,SCH080,2026-03-27 00:00:00,Enrolled,101797
ENR005211,STU005819,SCH037,2024-01-06 00:00:00,Enrolled,106660
ENR005212,STU004054,SCH093,2026-04-20 00:00:00,Withdrawn,65095
ENR005213,STU012156,SCH057,2025-03-24 00:00:00,Enrolled,90874
ENR005214,STU013279,SCH066,2025-03-27 00:00:00,Enrolled,95416
ENR005215,STU006682,SCH079,2024-01-09 00:00:00,Enrolled,154801
ENR005216,STU012867,SCH081,2022-12-09 00:00:00,Enrolled,219316
ENR005217,STU005794,SCH014,2023-03-11 00:00:00,Enrolled,190726
ENR005218,STU013287,SCH041,2023-11-02 00:00:00,Enrolled,173254
ENR005219,STU010078,SCH071,2025-05-01 00:00:00,Enrolled,167356
ENR005220,STU009601,SCH060,2021-06-02 00:00:00,Enrolled,133701
ENR005221,STU022046,SCH035,2023-12-19 00:00:00,Enrolled,246868
ENR005222,STU016843,SCH024,2026-04-12 00:00:00,Enrolled,249623
ENR005223,STU015296,SCH055,2022-03-16 00:00:00,Enrolled,139062
ENR005224,STU003509,SCH056,2021-05-19 00:00:00,Enrolled,197802
ENR005225,STU004564,SCH098,2023-07-03 00:00:00,Withdrawn,159852
ENR005226,STU000088,SCH094,2024-09-04 00:00:00,Enrolled,204133
ENR005227,STU001111,SCH026,2021-07-10 00:00:00,Withdrawn,176310
ENR005228,STU023220,SCH008,2025-10-19 00:00:00,Enrolled,101100
ENR005229,STU005297,SCH050,2021-02-19 00:00:00,Enrolled,213687
ENR005230,STU020972,SCH088,2022-04-23 00:00:00,Enrolled,233178
ENR005231,STU003435,SCH038,2026-03-23 00:00:00,Enrolled,106045
ENR005232,STU014407,SCH091,2026-05-23 00:00:00,Enrolled,89437
ENR005233,STU009252,SCH033,2024-08-16 00:00:00,Enrolled,124051
ENR005234,STU018759,SCH073,2024-11-19 00:00:00,Enrolled,58979
ENR005235,STU024718,SCH095,2022-10-27 00:00:00,Enrolled,125567
ENR005236,STU013721,SCH089,2023-12-02 00:00:00,Enrolled,124039
ENR005237,STU002684,SCH043,2025-05-13 00:00:00,Enrolled,147174
ENR005238,STU016913,SCH058,2026-01-08 00:00:00,Enrolled,190047
ENR005239,STU010991,SCH038,2024-09-25 00:00:00,Enrolled,169218
